OrderLineID,OrderID,ProductID,Quantity,UnitPrice,UnitCostAtSale,DiscountAmount,CreatedAt,ModifiedAt
123097,O0041108,P0314,1,10917.30,7901.96,1637.59,2024-07-09 14:21:19,2024-07-09 17:13:19
123098,O0041108,P0259,1,410.87,293.70,0.00,2024-07-09 14:21:19,2024-07-09 15:39:19
123099,O0041108,P0028,1,10338.67,8462.97,1033.87,2024-07-09 14:21:19,2024-07-09 15:10:19
123100,O0041108,P0260,1,3341.51,2306.12,501.23,2024-07-09 14:21:19,2024-07-09 14:59:19
123101,O0041109,P0165,1,7733.87,5518.91,386.69,2026-04-19 14:08:24,2026-04-19 14:37:24
123102,O0041109,P0090,2,931.34,719.72,186.27,2026-04-19 14:08:24,2026-04-19 16:54:24
123103,O0041109,P0253,1,52848.60,42981.39,0.00,2026-04-19 14:08:24,2026-04-19 15:15:24
123104,O0041110,P0246,3,9408.43,6972.21,4233.79,2024-08-03 21:38:18,2024-08-03 23:28:18
123105,O0041110,P0136,1,6301.16,4807.62,0.00,2024-08-03 21:38:18,2024-08-03 21:43:18
123106,O0041110,P0107,2,47438.57,34374.42,0.00,2024-08-03 21:38:18,2024-08-03 23:43:18
123107,O0041111,P0170,1,19510.43,13640.60,975.52,2026-07-10 15:27:05,2026-07-10 16:50:05
123108,O0041111,P0179,1,43298.19,30523.83,0.00,2026-07-10 15:27:05,2026-07-10 17:36:05
123109,O0041111,P0006,1,8036.31,7130.64,0.00,2026-07-10 15:27:05,2026-07-10 16:09:05
123110,O0041111,P0297,1,67581.28,57150.87,0.00,2026-07-10 15:27:05,2026-07-10 17:26:05
123111,O0041111,P0272,2,2094.08,1751.18,628.22,2026-07-10 15:27:05,2026-07-10 16:23:05
123112,O0041112,P0200,1,946.58,657.32,189.32,2026-03-29 19:31:12,2026-03-29 21:20:12
123113,O0041112,P0125,1,45086.65,32591.48,9017.33,2026-03-29 19:31:12,2026-03-29 20:28:12
123114,O0041112,P0238,1,12177.05,11125.24,608.85,2026-03-29 19:31:12,2026-03-29 21:11:12
123115,O0041113,P0229,1,70984.17,58780.77,0.00,2026-06-12 13:25:38,2026-06-12 15:55:38
123116,O0041113,P0124,4,825.26,713.87,0.00,2026-06-12 13:25:38,2026-06-12 15:24:38
123117,O0041114,P0306,3,4703.80,3600.95,2116.71,2024-09-11 15:09:52,2024-09-11 16:55:52
123118,O0041114,P0233,1,4044.86,3470.77,606.73,2024-09-11 15:09:52,2024-09-11 16:46:52
123119,O0041115,P0088,3,1804.18,1394.60,270.63,2025-11-02 11:34:38,2025-11-02 12:30:38
123120,O0041115,P0027,3,6399.02,5485.40,1919.71,2025-11-02 11:34:38,2025-11-02 13:00:38
123121,O0041115,P0038,2,9190.09,7428.03,0.00,2025-11-02 11:34:38,2025-11-02 11:52:38
123122,O0041116,P0150,1,27890.52,24449.48,2789.05,2024-05-02 18:25:32,2024-05-02 19:02:32
123123,O0041116,P0042,1,5099.25,3706.20,0.00,2024-05-02 18:25:32,2024-05-02 20:15:32
123124,O0041116,P0311,3,14235.98,10877.06,2135.40,2024-05-02 18:25:32,2024-05-02 19:49:32
123125,O0041116,P0261,1,3554.17,2730.97,355.42,2024-05-02 18:25:32,2024-05-02 19:21:32
123126,O0041117,P0185,1,3716.51,3278.57,0.00,2025-08-20 18:28:13,2025-08-20 20:12:13
123127,O0041117,P0125,1,42289.13,29115.32,4228.91,2025-08-20 18:28:13,2025-08-20 20:47:13
123128,O0041117,P0300,1,27149.80,20692.19,0.00,2025-08-20 18:28:13,2025-08-20 20:37:13
123129,O0041118,P0154,1,19186.81,13920.92,0.00,2025-02-07 12:08:17,2025-02-07 13:11:17
123130,O0041118,P0146,2,10261.73,8383.32,4104.69,2025-02-07 12:08:17,2025-02-07 12:09:17
123131,O0041118,P0221,1,54049.10,38071.58,0.00,2025-02-07 12:08:17,2025-02-07 12:09:17
123132,O0041119,P0040,3,7209.84,6544.05,0.00,2026-07-26 15:23:09,2026-07-26 17:10:09
123133,O0041119,P0167,1,15398.78,11935.84,0.00,2026-07-26 15:23:09,2026-07-26 15:43:09
123134,O0041119,P0150,1,36671.72,31406.08,3667.17,2026-07-26 15:23:09,2026-07-26 17:05:09
123135,O0041120,P0140,1,2852.30,2452.53,0.00,2024-02-02 17:29:30,2024-02-02 18:15:30
123136,O0041121,P0293,1,28740.62,20147.68,1437.03,2025-08-21 19:49:01,2025-08-21 20:19:01
123137,O0041121,P0052,4,12641.60,10091.53,0.00,2025-08-21 19:49:01,2025-08-21 21:54:01
123138,O0041122,P0228,1,19686.87,15596.85,1968.69,2026-01-15 20:36:27,2026-01-15 21:05:27
123139,O0041122,P0059,1,36082.07,28120.11,0.00,2026-01-15 20:36:27,2026-01-15 22:04:27
123140,O0041123,P0253,2,41506.64,32523.54,8301.33,2024-05-28 21:57:06,2024-05-28 22:02:06
123141,O0041124,P0233,1,4664.39,4049.12,0.00,2026-04-01 14:36:19,2026-04-01 16:50:19
123142,O0041124,P0178,1,45361.36,33206.54,0.00,2026-04-01 14:36:19,2026-04-01 15:15:19
123143,O0041124,P0226,2,42084.83,36292.21,0.00,2026-04-01 14:36:19,2026-04-01 16:17:19
123144,O0041125,P0208,2,5882.03,4023.57,1176.41,2025-06-30 16:30:51,2025-06-30 17:25:51
123145,O0041125,P0117,4,1855.05,1579.93,0.00,2025-06-30 16:30:51,2025-06-30 16:49:51
123146,O0041125,P0152,1,888.03,705.10,44.40,2025-06-30 16:30:51,2025-06-30 16:36:51
123147,O0041125,P0202,1,14276.76,10557.62,0.00,2025-06-30 16:30:51,2025-06-30 17:56:51
123148,O0041126,P0286,3,14266.64,11365.09,0.00,2025-10-04 13:26:55,2025-10-04 14:17:55
123149,O0041126,P0246,1,10720.35,8236.93,0.00,2025-10-04 13:26:55,2025-10-04 16:00:55
123150,O0041127,P0186,1,9669.61,7323.87,1933.92,2024-06-09 16:02:51,2024-06-09 18:06:51
123151,O0041127,P0060,1,14054.96,11802.45,0.00,2024-06-09 16:02:51,2024-06-09 18:51:51
123152,O0041127,P0308,2,853.66,698.39,0.00,2024-06-09 16:02:51,2024-06-09 16:28:51
123153,O0041128,P0143,4,23370.00,19662.25,4674.00,2025-03-06 14:13:25,2025-03-06 15:41:25
123154,O0041128,P0289,1,28469.44,21396.31,0.00,2025-03-06 14:13:25,2025-03-06 14:21:25
123155,O0041128,P0206,1,27633.84,21954.35,4145.08,2025-03-06 14:13:25,2025-03-06 17:09:25
123156,O0041128,P0093,1,5183.91,4478.31,0.00,2025-03-06 14:13:25,2025-03-06 15:45:25
123157,O0041129,P0232,1,5386.53,4394.23,0.00,2025-11-24 19:58:53,2025-11-24 21:28:53
123158,O0041129,P0126,1,29052.51,23099.59,1452.63,2025-11-24 19:58:53,2025-11-24 20:38:53
123159,O0041129,P0143,2,24864.52,20917.03,0.00,2025-11-24 19:58:53,2025-11-24 20:20:53
123160,O0041129,P0119,1,3135.64,2212.48,627.13,2025-11-24 19:58:53,2025-11-24 22:08:53
123161,O0041130,P0119,1,3133.75,2113.68,0.00,2025-12-08 17:50:23,2025-12-08 19:08:23
123162,O0041130,P0245,1,15215.68,10787.69,0.00,2025-12-08 17:50:23,2025-12-08 18:04:23
123163,O0041130,P0104,1,2084.38,1634.77,0.00,2025-12-08 17:50:23,2025-12-08 18:04:23
123164,O0041131,P0177,2,56123.15,43443.33,22449.26,2024-01-21 21:56:01,2024-01-22 00:03:01
123165,O0041131,P0119,2,2360.05,1720.68,0.00,2024-01-21 21:56:01,2024-01-21 22:26:01
123166,O0041131,P0100,2,10153.66,7515.24,1015.37,2024-01-21 21:56:01,2024-01-22 00:34:01
123167,O0041131,P0028,1,9990.09,7902.23,999.01,2024-01-21 21:56:01,2024-01-22 00:43:01
123168,O0041131,P0277,2,46363.30,35482.93,0.00,2024-01-21 21:56:01,2024-01-21 22:48:01
123169,O0041132,P0098,3,25823.00,19969.39,11620.35,2025-07-21 18:13:12,2025-07-21 20:13:12
123170,O0041132,P0073,2,20333.34,16665.69,0.00,2025-07-21 18:13:12,2025-07-21 19:46:12
123171,O0041132,P0096,1,1911.01,1501.94,0.00,2025-07-21 18:13:12,2025-07-21 18:42:12
123172,O0041133,P0216,1,1808.12,1334.65,0.00,2024-01-19 17:01:44,2024-01-19 18:10:44
123173,O0041133,P0117,1,1526.69,1269.85,0.00,2024-01-19 17:01:44,2024-01-19 19:53:44
123174,O0041133,P0093,1,4581.57,3722.02,916.31,2024-01-19 17:01:44,2024-01-19 18:23:44
123175,O0041133,P0268,1,6045.87,4926.99,604.59,2024-01-19 17:01:44,2024-01-19 17:12:44
123176,O0041133,P0292,1,8761.53,7021.04,0.00,2024-01-19 17:01:44,2024-01-19 18:06:44
123177,O0041134,P0054,1,13911.52,11719.37,0.00,2024-05-27 18:09:19,2024-05-27 20:05:19
123178,O0041134,P0197,1,10382.67,8736.95,0.00,2024-05-27 18:09:19,2024-05-27 18:31:19
123179,O0041134,P0178,1,35319.14,26602.52,1765.96,2024-05-27 18:09:19,2024-05-27 20:27:19
123180,O0041134,P0100,2,10291.37,7823.12,0.00,2024-05-27 18:09:19,2024-05-27 19:12:19
123181,O0041135,P0011,3,29287.04,21115.77,0.00,2025-02-10 12:53:48,2025-02-10 14:48:48
123182,O0041136,P0284,1,2868.28,2341.06,0.00,2024-12-17 12:10:41,2024-12-17 14:13:41
123183,O0041136,P0083,1,30986.36,26220.98,0.00,2024-12-17 12:10:41,2024-12-17 14:20:41
123184,O0041137,P0230,1,11182.44,7505.54,0.00,2024-12-31 13:27:01,2024-12-31 15:25:01
123185,O0041137,P0030,2,16763.34,13916.01,0.00,2024-12-31 13:27:01,2024-12-31 16:08:01
123186,O0041138,P0268,4,7521.11,6091.97,1504.22,2025-10-25 15:45:00,2025-10-25 17:38:00
123187,O0041139,P0299,3,47720.38,37126.03,14316.11,2025-08-14 19:35:00,2025-08-14 22:20:00
123188,O0041139,P0294,1,17862.89,14836.57,0.00,2025-08-14 19:35:00,2025-08-14 20:18:00
123189,O0041140,P0226,4,41253.21,33792.42,33002.57,2025-07-23 19:45:23,2025-07-23 20:22:23
123190,O0041140,P0296,1,1791.55,1477.51,0.00,2025-07-23 19:45:23,2025-07-23 22:25:23
123191,O0041140,P0309,1,5034.25,4290.23,1006.85,2025-07-23 19:45:23,2025-07-23 21:42:23
123192,O0041141,P0309,1,4285.29,3583.85,0.00,2024-06-23 19:31:20,2024-06-23 21:22:20
123193,O0041141,P0208,2,5004.33,3642.71,1000.87,2024-06-23 19:31:20,2024-06-23 21:01:20
123194,O0041141,P0129,2,12870.64,10923.98,0.00,2024-06-23 19:31:20,2024-06-23 20:44:20
123195,O0041141,P0218,2,7389.97,5825.09,0.00,2024-06-23 19:31:20,2024-06-23 21:50:20
123196,O0041141,P0304,1,5942.82,4317.50,297.14,2024-06-23 19:31:20,2024-06-23 20:57:20
123197,O0041142,P0221,1,56894.03,40441.47,0.00,2025-05-29 16:43:41,2025-05-29 19:21:41
123198,O0041142,P0097,1,30948.89,22349.22,4642.33,2025-05-29 16:43:41,2025-05-29 19:04:41
123199,O0041143,P0167,1,11227.03,8541.85,0.00,2024-04-07 11:00:15,2024-04-07 12:04:15
123200,O0041143,P0219,1,8000.93,6371.96,0.00,2024-04-07 11:00:15,2024-04-07 11:34:15
123201,O0041144,P0243,4,8093.05,5780.38,0.00,2024-09-05 15:06:45,2024-09-05 17:06:45
123202,O0041144,P0266,1,20602.31,15911.68,0.00,2024-09-05 15:06:45,2024-09-05 17:12:45
123203,O0041145,P0107,1,56820.99,43126.44,0.00,2026-03-07 16:27:55,2026-03-07 17:14:55
123204,O0041145,P0230,1,12796.82,8790.09,0.00,2026-03-07 16:27:55,2026-03-07 16:27:55
123205,O0041145,P0049,1,21916.85,18702.53,1095.84,2026-03-07 16:27:55,2026-03-07 19:23:55
123206,O0041146,P0267,2,3461.75,2609.69,692.35,2026-02-15 18:11:51,2026-02-15 20:21:51
123207,O0041146,P0128,1,2762.35,2055.25,138.12,2026-02-15 18:11:51,2026-02-15 18:19:51
123208,O0041146,P0152,1,931.44,750.92,186.29,2026-02-15 18:11:51,2026-02-15 20:18:51
123209,O0041146,P0228,4,19510.25,15104.62,3902.05,2026-02-15 18:11:51,2026-02-15 18:35:51
123210,O0041147,P0258,1,11102.95,8106.69,0.00,2026-03-06 18:10:33,2026-03-06 18:13:33
123211,O0041148,P0107,1,54586.30,41687.33,0.00,2025-09-28 17:53:12,2025-09-28 20:22:12
123212,O0041148,P0243,1,8891.36,6701.51,1333.70,2025-09-28 17:53:12,2025-09-28 19:23:12
123213,O0041148,P0238,1,11630.91,10307.36,1744.64,2025-09-28 17:53:12,2025-09-28 18:11:12
123214,O0041148,P0165,2,7184.07,5056.71,0.00,2025-09-28 17:53:12,2025-09-28 19:40:12
123215,O0041149,P0308,4,867.07,687.05,0.00,2024-03-17 15:03:47,2024-03-17 17:42:47
123216,O0041149,P0178,1,33894.95,26083.59,0.00,2024-03-17 15:03:47,2024-03-17 16:27:47
123217,O0041149,P0167,2,11062.74,8624.88,0.00,2024-03-17 15:03:47,2024-03-17 15:35:47
123218,O0041150,P0242,1,12476.64,9844.74,0.00,2025-04-01 11:31:34,2025-04-01 13:16:34
123219,O0041150,P0272,4,1782.39,1442.88,0.00,2025-04-01 11:31:34,2025-04-01 11:41:34
123220,O0041150,P0258,3,9440.42,7211.90,1416.06,2025-04-01 11:31:34,2025-04-01 13:35:34
123221,O0041150,P0100,3,11870.16,8794.12,0.00,2025-04-01 11:31:34,2025-04-01 14:02:34
123222,O0041151,P0222,2,34459.12,29808.54,6891.82,2026-03-17 20:21:37,2026-03-17 23:13:37
123223,O0041151,P0063,1,31113.48,21983.02,0.00,2026-03-17 20:21:37,2026-03-17 20:52:37
123224,O0041151,P0067,1,3805.13,3155.82,0.00,2026-03-17 20:21:37,2026-03-17 21:48:37
123225,O0041151,P0115,3,3980.91,3094.14,0.00,2026-03-17 20:21:37,2026-03-17 20:33:37
123226,O0041151,P0242,1,14033.29,11011.24,701.66,2026-03-17 20:21:37,2026-03-17 23:09:37
123227,O0041152,P0051,2,1876.41,1564.03,0.00,2025-11-01 13:34:39,2025-11-01 14:13:39
123228,O0041152,P0181,2,33755.25,27143.34,0.00,2025-11-01 13:34:39,2025-11-01 15:30:39
123229,O0041153,P0067,2,3531.73,2935.83,0.00,2025-04-25 10:38:07,2025-04-25 12:09:07
123230,O0041153,P0171,2,5672.41,4352.93,0.00,2025-04-25 10:38:07,2025-04-25 10:52:07
123231,O0041154,P0165,1,7032.98,5208.37,0.00,2025-12-12 19:51:28,2025-12-12 22:39:28
123232,O0041154,P0067,2,3816.74,3169.81,0.00,2025-12-12 19:51:28,2025-12-12 21:11:28
123233,O0041154,P0034,2,32210.56,23914.29,0.00,2025-12-12 19:51:28,2025-12-12 20:33:28
123234,O0041155,P0152,1,890.68,713.82,0.00,2025-09-15 21:45:07,2025-09-15 22:56:07
123235,O0041155,P0277,1,58808.93,44490.25,0.00,2025-09-15 21:45:07,2025-09-15 22:07:07
123236,O0041155,P0004,2,13893.88,10948.96,2778.78,2025-09-15 21:45:07,2025-09-15 23:22:07
123237,O0041156,P0207,1,41463.62,28817.08,6219.54,2024-05-16 19:33:14,2024-05-16 22:23:14
123238,O0041157,P0290,3,4746.34,3548.30,1423.90,2025-10-26 20:23:39,2025-10-26 23:18:39
123239,O0041157,P0316,1,9424.36,8308.36,942.44,2025-10-26 20:23:39,2025-10-26 22:04:39
123240,O0041157,P0266,1,23397.22,18634.46,0.00,2025-10-26 20:23:39,2025-10-26 22:05:39
123241,O0041158,P0230,1,10702.24,7355.52,0.00,2024-09-24 11:55:34,2024-09-24 13:44:34
123242,O0041158,P0123,1,1429.31,1208.14,71.47,2024-09-24 11:55:34,2024-09-24 13:10:34
123243,O0041158,P0286,1,13308.99,9468.72,0.00,2024-09-24 11:55:34,2024-09-24 13:43:34
123244,O0041159,P0262,1,17003.87,12020.38,2550.58,2024-09-17 18:59:36,2024-09-17 21:08:36
123245,O0041159,P0300,3,25537.52,18150.02,0.00,2024-09-17 18:59:36,2024-09-17 20:14:36
123246,O0041159,P0282,1,3124.17,2430.93,0.00,2024-09-17 18:59:36,2024-09-17 20:38:36
123247,O0041159,P0183,1,12883.64,9748.04,0.00,2024-09-17 18:59:36,2024-09-17 19:23:36
123248,O0041160,P0207,1,50143.80,34437.35,5014.38,2025-09-19 12:09:42,2025-09-19 12:53:42
123249,O0041160,P0114,1,5944.48,4860.15,297.22,2025-09-19 12:09:42,2025-09-19 13:14:42
123250,O0041160,P0162,1,12574.36,11452.21,628.72,2025-09-19 12:09:42,2025-09-19 13:00:42
123251,O0041161,P0081,1,42059.56,32211.64,4205.96,2025-09-25 14:18:05,2025-09-25 16:20:05
123252,O0041161,P0209,1,1383.20,1259.14,0.00,2025-09-25 14:18:05,2025-09-25 15:11:05
123253,O0041162,P0292,1,8612.62,7302.36,861.26,2024-03-27 18:38:39,2024-03-27 21:02:39
123254,O0041162,P0143,1,19983.88,16675.70,0.00,2024-03-27 18:38:39,2024-03-27 20:03:39
123255,O0041162,P0114,1,5052.93,4072.39,505.29,2024-03-27 18:38:39,2024-03-27 21:33:39
123256,O0041162,P0237,3,5486.97,4812.48,0.00,2024-03-27 18:38:39,2024-03-27 19:13:39
123257,O0041163,P0067,1,2864.44,2468.66,143.22,2024-03-15 13:01:16,2024-03-15 15:14:16
123258,O0041163,P0319,3,9399.18,7509.85,1409.88,2024-03-15 13:01:16,2024-03-15 14:01:16
123259,O0041164,P0027,1,4924.68,4474.13,984.94,2024-01-19 21:48:54,2024-01-19 23:12:54
123260,O0041165,P0284,2,2974.34,2433.35,0.00,2025-03-12 18:00:28,2025-03-12 18:52:28
123261,O0041165,P0111,2,23906.59,19610.17,0.00,2025-03-12 18:00:28,2025-03-12 18:19:28
123262,O0041166,P0118,1,4775.63,3710.82,0.00,2024-01-18 16:45:56,2024-01-18 17:30:56
123263,O0041166,P0127,1,16545.79,12862.69,0.00,2024-01-18 16:45:56,2024-01-18 19:03:56
123264,O0041166,P0145,1,50268.42,34322.22,2513.42,2024-01-18 16:45:56,2024-01-18 17:05:56
123265,O0041167,P0252,2,14489.85,12546.03,0.00,2024-05-05 18:35:57,2024-05-05 20:29:57
123266,O0041167,P0229,1,53098.54,44534.78,0.00,2024-05-05 18:35:57,2024-05-05 20:29:57
123267,O0041167,P0138,1,1047.27,792.39,52.36,2024-05-05 18:35:57,2024-05-05 21:24:57
123268,O0041167,P0308,1,846.38,670.86,84.64,2024-05-05 18:35:57,2024-05-05 18:56:57
123269,O0041167,P0092,2,1586.96,1166.91,0.00,2024-05-05 18:35:57,2024-05-05 20:07:57
123270,O0041168,P0248,1,2433.91,1750.16,0.00,2024-09-13 17:36:11,2024-09-13 19:56:11
123271,O0041168,P0024,2,2572.84,1947.08,0.00,2024-09-13 17:36:11,2024-09-13 20:20:11
123272,O0041169,P0225,3,49925.47,38497.23,0.00,2025-10-19 21:23:49,2025-10-19 21:48:49
123273,O0041169,P0163,1,832.77,730.01,0.00,2025-10-19 21:23:49,2025-10-19 21:50:49
123274,O0041169,P0164,1,4029.46,2953.56,0.00,2025-10-19 21:23:49,2025-10-20 00:00:49
123275,O0041169,P0044,1,235.92,182.93,0.00,2025-10-19 21:23:49,2025-10-19 21:27:49
123276,O0041169,P0054,1,16633.21,14149.10,2494.98,2025-10-19 21:23:49,2025-10-19 21:43:49
123277,O0041170,P0080,2,1292.30,1144.00,0.00,2024-11-29 19:57:07,2024-11-29 21:09:07
123278,O0041170,P0281,1,3400.83,2600.96,0.00,2024-11-29 19:57:07,2024-11-29 21:39:07
123279,O0041171,P0235,1,2530.21,1827.55,0.00,2025-02-01 20:28:01,2025-02-01 20:38:01
123280,O0041171,P0177,1,66788.93,52768.14,0.00,2025-02-01 20:28:01,2025-02-01 23:25:01
123281,O0041172,P0212,4,231.70,162.98,0.00,2026-06-05 17:37:49,2026-06-05 18:07:49
123282,O0041172,P0205,1,61740.89,50609.05,3087.04,2026-06-05 17:37:49,2026-06-05 18:20:49
123283,O0041172,P0185,4,4068.48,3686.28,0.00,2026-06-05 17:37:49,2026-06-05 20:29:49
123284,O0041173,P0097,3,35010.45,24800.76,0.00,2026-04-03 12:24:47,2026-04-03 14:32:47
123285,O0041173,P0181,3,35437.47,27465.85,10631.24,2026-04-03 12:24:47,2026-04-03 14:48:47
123286,O0041173,P0257,3,1341.90,1073.67,603.86,2026-04-03 12:24:47,2026-04-03 14:51:47
123287,O0041173,P0028,3,12621.39,10028.39,0.00,2026-04-03 12:24:47,2026-04-03 12:48:47
123288,O0041173,P0058,1,14972.99,11222.23,0.00,2026-04-03 12:24:47,2026-04-03 15:13:47
123289,O0041174,P0224,1,1440.17,999.70,144.02,2025-10-20 11:45:06,2025-10-20 14:42:06
123290,O0041174,P0226,1,42410.78,34578.84,6361.62,2025-10-20 11:45:06,2025-10-20 12:06:06
123291,O0041175,P0090,2,748.44,603.64,224.53,2024-08-11 17:42:34,2024-08-11 20:26:34
123292,O0041175,P0037,1,34814.63,28725.17,1740.73,2024-08-11 17:42:34,2024-08-11 18:38:34
123293,O0041175,P0092,1,1686.70,1167.48,84.34,2024-08-11 17:42:34,2024-08-11 19:34:34
123294,O0041176,P0268,2,7726.90,6234.50,2318.07,2025-10-30 21:55:08,2025-10-30 22:38:08
123295,O0041176,P0207,2,50564.61,35020.39,0.00,2025-10-30 21:55:08,2025-10-30 22:05:08
123296,O0041177,P0138,2,1144.60,916.23,343.38,2025-04-29 13:53:00,2025-04-29 15:29:00
123297,O0041177,P0258,2,10034.94,7349.08,0.00,2025-04-29 13:53:00,2025-04-29 16:01:00
123298,O0041177,P0087,2,48260.07,37820.35,0.00,2025-04-29 13:53:00,2025-04-29 13:54:00
123299,O0041178,P0200,2,787.18,569.10,0.00,2025-01-14 14:07:56,2025-01-14 16:06:56
123300,O0041178,P0234,1,7791.45,6568.15,0.00,2025-01-14 14:07:56,2025-01-14 14:56:56
123301,O0041178,P0063,1,26764.50,18979.65,4014.67,2025-01-14 14:07:56,2025-01-14 14:28:56
123302,O0041178,P0069,1,5895.52,4500.69,1179.10,2025-01-14 14:07:56,2025-01-14 15:33:56
123303,O0041179,P0199,1,11382.85,9410.98,0.00,2024-02-11 17:42:19,2024-02-11 19:54:19
123304,O0041179,P0089,4,2083.83,1653.90,833.53,2024-02-11 17:42:19,2024-02-11 18:19:19
123305,O0041179,P0290,1,3869.17,2774.40,386.92,2024-02-11 17:42:19,2024-02-11 20:12:19
123306,O0041179,P0243,1,7424.13,5370.23,0.00,2024-02-11 17:42:19,2024-02-11 18:58:19
123307,O0041180,P0233,1,3875.22,3417.71,0.00,2024-10-18 18:37:06,2024-10-18 20:40:06
123308,O0041180,P0271,2,15555.04,12241.07,0.00,2024-10-18 18:37:06,2024-10-18 18:49:06
123309,O0041181,P0257,2,965.08,839.92,0.00,2024-02-09 15:58:52,2024-02-09 17:30:52
123310,O0041181,P0198,1,30845.72,23741.40,6169.14,2024-02-09 15:58:52,2024-02-09 16:17:52
123311,O0041181,P0158,1,4558.22,3380.97,455.82,2024-02-09 15:58:52,2024-02-09 17:07:52
123312,O0041181,P0134,3,9614.31,7107.03,0.00,2024-02-09 15:58:52,2024-02-09 17:03:52
123313,O0041182,P0198,2,38583.35,30325.41,0.00,2025-11-06 13:28:05,2025-11-06 15:16:05
123314,O0041182,P0011,2,32251.35,23384.18,0.00,2025-11-06 13:28:05,2025-11-06 16:06:05
123315,O0041182,P0095,3,25195.22,19501.77,0.00,2025-11-06 13:28:05,2025-11-06 14:44:05
123316,O0041182,P0133,1,52809.19,36424.50,2640.46,2025-11-06 13:28:05,2025-11-06 14:15:05
123317,O0041183,P0211,2,4132.52,3224.62,1653.01,2025-10-31 11:31:46,2025-10-31 12:59:46
123318,O0041183,P0142,2,14477.96,10754.51,1447.80,2025-10-31 11:31:46,2025-10-31 12:08:46
123319,O0041183,P0031,1,21686.29,16134.16,1084.31,2025-10-31 11:31:46,2025-10-31 13:46:46
123320,O0041183,P0093,2,5777.67,4787.85,577.77,2025-10-31 11:31:46,2025-10-31 12:00:46
123321,O0041184,P0201,4,47416.69,40838.37,9483.34,2024-03-03 16:27:56,2024-03-03 16:40:56
123322,O0041184,P0065,1,4935.75,3632.69,987.15,2024-03-03 16:27:56,2024-03-03 16:57:56
123323,O0041185,P0217,1,36338.01,30341.67,0.00,2025-08-04 21:39:31,2025-08-04 22:53:31
123324,O0041185,P0271,2,17889.10,13784.24,0.00,2025-08-04 21:39:31,2025-08-04 22:44:31
123325,O0041185,P0244,1,3834.74,2977.15,191.74,2025-08-04 21:39:31,2025-08-05 00:06:31
123326,O0041185,P0137,1,5912.12,4153.41,295.61,2025-08-04 21:39:31,2025-08-04 23:00:31
123327,O0041186,P0076,1,6338.20,5398.63,0.00,2026-06-24 19:26:50,2026-06-24 19:48:50
123328,O0041186,P0234,1,9839.57,7507.62,0.00,2026-06-24 19:26:50,2026-06-24 20:21:50
123329,O0041187,P0069,2,6620.81,4977.94,0.00,2026-02-21 13:34:04,2026-02-21 15:55:04
123330,O0041187,P0208,1,6354.87,4343.34,0.00,2026-02-21 13:34:04,2026-02-21 14:58:04
123331,O0041188,P0271,2,14453.59,11246.42,0.00,2024-01-06 12:24:10,2024-01-06 13:32:10
123332,O0041188,P0098,3,20433.55,15996.36,0.00,2024-01-06 12:24:10,2024-01-06 13:11:10
123333,O0041188,P0237,1,5631.86,4765.85,0.00,2024-01-06 12:24:10,2024-01-06 14:49:10
123334,O0041188,P0129,2,12168.40,10203.86,2433.68,2024-01-06 12:24:10,2024-01-06 14:36:10
123335,O0041189,P0189,2,786.10,589.94,0.00,2025-01-06 20:31:27,2025-01-06 21:32:27
123336,O0041189,P0101,1,17953.27,12149.89,0.00,2025-01-06 20:31:27,2025-01-06 22:16:27
123337,O0041189,P0288,1,2257.78,1818.93,0.00,2025-01-06 20:31:27,2025-01-06 20:31:27
123338,O0041189,P0157,1,12847.48,11025.42,0.00,2025-01-06 20:31:27,2025-01-06 21:33:27
123339,O0041190,P0100,1,12281.65,9636.95,0.00,2025-12-18 10:58:41,2025-12-18 11:10:41
123340,O0041190,P0302,2,41008.55,36847.36,0.00,2025-12-18 10:58:41,2025-12-18 13:06:41
123341,O0041191,P0159,1,49563.04,41265.63,0.00,2024-11-01 11:49:30,2024-11-01 12:56:30
123342,O0041191,P0212,2,199.45,134.16,0.00,2024-11-01 11:49:30,2024-11-01 13:12:30
123343,O0041191,P0103,1,3117.40,2336.24,155.87,2024-11-01 11:49:30,2024-11-01 11:57:30
123344,O0041191,P0196,1,1812.45,1620.25,0.00,2024-11-01 11:49:30,2024-11-01 14:30:30
123345,O0041192,P0231,1,29237.80,22312.66,0.00,2024-10-19 19:52:02,2024-10-19 21:26:02
123346,O0041192,P0297,1,54626.55,46357.80,2731.33,2024-10-19 19:52:02,2024-10-19 20:49:02
123347,O0041192,P0179,1,34846.07,25101.59,0.00,2024-10-19 19:52:02,2024-10-19 21:52:02
123348,O0041192,P0308,1,909.27,739.33,0.00,2024-10-19 19:52:02,2024-10-19 22:24:02
123349,O0041193,P0172,1,14434.79,12873.90,2165.22,2026-07-18 20:55:50,2026-07-18 21:07:50
123350,O0041193,P0216,2,2480.75,1823.44,992.30,2026-07-18 20:55:50,2026-07-18 21:28:50
123351,O0041193,P0090,1,925.91,771.35,92.59,2026-07-18 20:55:50,2026-07-18 20:59:50
123352,O0041193,P0059,1,38514.07,30728.14,1925.70,2026-07-18 20:55:50,2026-07-18 21:34:50
123353,O0041193,P0107,1,58842.57,45288.27,0.00,2026-07-18 20:55:50,2026-07-18 21:47:50
