OrderID,CustomerID,StoreID,OrderDateTime,OrderStatus,PaymentMethodCode,OrderTotalAmount,CreatedAt,ModifiedAt
O0047094,C007959,S006,2026-06-22 13:59:02,Completed,CARD,26253.04,2026-06-22 13:59:02,2026-06-22 17:05:02
O0047095,C005222,S001,2026-01-27 10:14:34,Completed,INSTALLMENT,134064.72,2026-01-27 10:14:34,2026-01-27 10:45:34
O0047096,C012703,S007,2024-12-17 16:29:07,Completed,CARD,18062.51,2024-12-17 16:29:07,2024-12-17 18:29:07
O0047097,C005994,S008,2025-05-20 21:56:21,Cancelled,CARD,42598.26,2025-05-20 21:56:21,2025-05-20 22:43:21
O0047098,C015899,S001,2026-03-13 17:55:03,Completed,WALLET,150520.14,2026-03-13 17:55:03,2026-03-13 21:26:03
O0047099,C015662,S009,2024-11-23 11:26:37,Cancelled,CARD,22369.46,2024-11-23 11:26:37,2024-11-23 15:07:37
O0047100,C004424,S012,2024-05-13 18:02:16,Completed,CASH,179822.73,2024-05-13 18:02:16,2024-05-13 21:17:16
O0047101,C005606,S004,2024-03-19 18:18:21,Completed,WALLET,21752.65,2024-03-19 18:18:21,2024-03-19 21:02:21
O0047102,C016565,S002,2024-01-30 17:24:37,Completed,CASH,3221.90,2024-01-30 17:24:37,2024-01-30 17:44:37
O0047103,C016974,S011,2025-12-24 20:58:17,Completed,CARD,102511.72,2025-12-24 20:58:17,2025-12-24 23:46:17
O0047104,C000976,S012,2024-03-07 18:04:52,Cancelled,CASH,120264.56,2024-03-07 18:04:52,2024-03-07 21:05:52
O0047105,C007864,S001,2025-10-17 17:55:46,Completed,CARD,778.34,2025-10-17 17:55:46,2025-10-17 21:07:46
O0047106,C007319,S012,2026-06-09 13:11:54,Completed,INSTALLMENT,135388.35,2026-06-09 13:11:54,2026-06-09 16:38:54
O0047107,C001329,S004,2025-07-30 19:42:01,Completed,CASH,11323.42,2025-07-30 19:42:01,2025-07-30 22:55:01
O0047108,C010440,S012,2025-02-15 19:13:27,Completed,CARD,7577.24,2025-02-15 19:13:27,2025-02-15 23:09:27
O0047109,C008512,S007,2024-01-25 14:49:41,Returned,CARD,20115.99,2024-01-25 14:49:41,2024-01-25 15:08:41
O0047110,,S011,2025-03-22 20:09:38,Completed,CARD,28479.94,2025-03-22 20:09:38,2025-03-22 23:12:38
O0047111,C001875,S003,2024-12-16 20:18:08,Completed,CASH,89007.58,2024-12-16 20:18:08,2024-12-17 00:17:08
O0047112,C007828,S010,2026-03-25 14:14:19,Completed,WALLET,65428.94,2026-03-25 14:14:19,2026-03-25 17:13:19
O0047113,C004494,S007,2026-07-12 21:15:28,Completed,WALLET,2014.00,2026-07-12 21:15:28,2026-07-12 22:02:28
O0047114,C001521,S008,2026-01-17 15:02:46,Completed,WALLET,87760.68,2026-01-17 15:02:46,2026-01-17 18:50:46
O0047115,C016875,S008,2026-03-14 21:37:14,Completed,CASH,7929.52,2026-03-14 21:37:14,2026-03-15 00:16:14
O0047116,C011476,S003,2024-07-07 18:00:00,Completed,CARD,68179.19,2024-07-07 18:00:00,2024-07-07 20:36:00
O0047117,C014115,S009,2025-09-03 21:28:11,Completed,CARD,85215.29,2025-09-03 21:28:11,2025-09-03 22:18:11
O0047118,C014212,S010,2025-05-23 20:03:01,Completed,CASH,92386.75,2025-05-23 20:03:01,2025-05-23 21:53:01
O0047119,,S011,2024-03-03 15:55:59,Completed,CARD,27679.07,2024-03-03 15:55:59,2024-03-03 16:19:59
O0047120,C016973,S009,2026-02-04 14:07:18,Completed,CARD,80674.87,2026-02-04 14:07:18,2026-02-04 17:04:18
O0047121,,S001,2025-01-27 16:05:16,Completed,CARD,55303.09,2025-01-27 16:05:16,2025-01-27 16:49:16
O0047122,C009982,S005,2025-07-16 13:48:16,Completed,CARD,128736.36,2025-07-16 13:48:16,2025-07-16 16:47:16
O0047123,C013063,S010,2026-01-07 11:09:27,Completed,CARD,3056.40,2026-01-07 11:09:27,2026-01-07 14:19:27
O0047124,C000920,S012,2026-03-24 16:33:31,Completed,CARD,96631.43,2026-03-24 16:33:31,2026-03-24 19:55:31
O0047125,C000787,S010,2024-11-19 12:06:44,Completed,INSTALLMENT,97372.78,2024-11-19 12:06:44,2024-11-19 13:19:44
O0047126,C009668,S005,2026-05-14 12:15:27,Completed,CARD,1046.90,2026-05-14 12:15:27,2026-05-14 12:39:27
O0047127,C007530,S012,2025-05-30 20:14:05,Completed,CASH,79926.60,2025-05-30 20:14:05,2025-05-30 22:11:05
O0047128,C019840,S011,2024-08-03 19:45:48,Completed,CARD,170829.04,2024-08-03 19:45:48,2024-08-03 20:46:48
O0047129,C017363,S008,2025-10-29 17:36:03,Completed,CASH,237175.63,2025-10-29 17:36:03,2025-10-29 20:08:03
O0047130,C015145,S007,2025-04-07 17:17:48,Completed,WALLET,184908.79,2025-04-07 17:17:48,2025-04-07 21:12:48
O0047131,C003676,S012,2025-04-04 20:26:40,Completed,CARD,88270.97,2025-04-04 20:26:40,2025-04-04 23:30:40
O0047132,,S004,2024-12-06 14:32:44,Completed,CARD,18427.25,2024-12-06 14:32:44,2024-12-06 15:40:44
O0047133,C010782,S011,2025-01-16 14:42:22,Completed,CARD,128306.47,2025-01-16 14:42:22,2025-01-16 17:20:22
O0047134,C019514,S003,2024-02-27 14:21:52,Completed,CASH,79941.11,2024-02-27 14:21:52,2024-02-27 14:49:52
O0047135,C006368,S008,2024-07-25 13:46:51,Completed,CARD,90850.66,2024-07-25 13:46:51,2024-07-25 17:05:51
O0047136,C009964,S005,2026-02-09 10:29:00,Completed,CASH,244094.54,2026-02-09 10:29:00,2026-02-09 14:21:00
O0047137,C018410,S004,2025-12-19 15:29:35,Completed,CARD,69188.73,2025-12-19 15:29:35,2025-12-19 15:43:35
O0047138,C001320,S005,2024-01-24 13:25:03,Completed,CASH,76582.90,2024-01-24 13:25:03,2024-01-24 16:08:03
O0047139,C015262,S007,2025-09-18 21:17:15,Completed,INSTALLMENT,280856.76,2025-09-18 21:17:15,2025-09-19 01:05:15
O0047140,C014669,S009,2025-09-07 15:48:35,Completed,INSTALLMENT,142373.13,2025-09-07 15:48:35,2025-09-07 16:30:35
O0047141,C012702,S003,2026-03-06 15:07:44,Pending,CARD,16953.99,2026-03-06 15:07:44,2026-03-06 17:56:44
O0047142,C001323,S003,2026-07-26 19:04:28,Completed,CARD,352799.52,2026-07-26 19:04:28,2026-07-26 19:48:28
O0047143,C017287,S002,2024-12-30 21:46:28,Completed,CASH,171719.27,2024-12-30 21:46:28,2024-12-30 21:50:28
O0047144,C007781,S010,2025-09-18 18:38:14,Completed,CARD,85759.28,2025-09-18 18:38:14,2025-09-18 19:58:14
O0047145,C009735,S004,2025-10-03 11:20:02,Completed,WALLET,104271.24,2025-10-03 11:20:02,2025-10-03 13:28:02
O0047146,C007414,S001,2025-11-24 21:15:02,Cancelled,CASH,46730.41,2025-11-24 21:15:02,2025-11-25 00:10:02
O0047147,C000552,S008,2025-05-26 13:38:09,Completed,CASH,48435.48,2025-05-26 13:38:09,2025-05-26 17:06:09
O0047148,C001924,S010,2024-01-15 14:46:43,Completed,CARD,34189.23,2024-01-15 14:46:43,2024-01-15 16:58:43
O0047149,C017225,S008,2025-12-08 14:13:07,Completed,WALLET,66904.39,2025-12-08 14:13:07,2025-12-08 14:44:07
O0047150,C007344,S011,2025-11-27 19:34:24,Completed,INSTALLMENT,34348.52,2025-11-27 19:34:24,2025-11-27 21:32:24
O0047151,C015838,S009,2026-04-27 18:30:47,Completed,CARD,81453.70,2026-04-27 18:30:47,2026-04-27 19:24:47
O0047152,C018377,S006,2025-10-17 21:44:21,Completed,CASH,326581.14,2025-10-17 21:44:21,2025-10-18 01:03:21
O0047153,C003727,S006,2025-04-21 12:55:10,Completed,CARD,83213.10,2025-04-21 12:55:10,2025-04-21 15:21:10
O0047154,C006490,S010,2024-07-14 15:28:18,Completed,CARD,16519.97,2024-07-14 15:28:18,2024-07-14 15:37:18
O0047155,C014165,S003,2025-04-15 15:39:22,Completed,CASH,292352.72,2025-04-15 15:39:22,2025-04-15 16:09:22
O0047156,C011367,S003,2025-05-09 21:16:06,Completed,CARD,111985.03,2025-05-09 21:16:06,2025-05-09 22:53:06
O0047157,C000513,S011,2024-09-09 19:46:21,Completed,CASH,14138.06,2024-09-09 19:46:21,2024-09-09 22:27:21
O0047158,C012992,S006,2026-06-06 16:57:37,Completed,CARD,216236.98,2026-06-06 16:57:37,2026-06-06 20:31:37
O0047159,C011478,S008,2025-12-02 15:04:34,Completed,CARD,221538.52,2025-12-02 15:04:34,2025-12-02 16:27:34
O0047160,C005494,S001,2024-05-31 20:37:30,Completed,CASH,202704.79,2024-05-31 20:37:30,2024-05-31 21:45:30
O0047161,C003198,S002,2025-08-27 19:29:45,Completed,WALLET,17018.59,2025-08-27 19:29:45,2025-08-27 23:26:45
O0047162,C010965,S008,2024-12-27 19:17:13,Completed,CARD,69718.92,2024-12-27 19:17:13,2024-12-27 23:00:13
O0047163,,S004,2025-01-05 16:47:49,Completed,CARD,22361.69,2025-01-05 16:47:49,2025-01-05 20:43:49
O0047164,C005148,S002,2024-11-16 21:16:58,Completed,CARD,9340.17,2024-11-16 21:16:58,2024-11-17 00:16:58
O0047165,C017613,S004,2024-09-20 11:38:23,Completed,INSTALLMENT,13643.58,2024-09-20 11:38:23,2024-09-20 15:30:23
O0047166,C013070,S006,2025-04-02 16:10:59,Completed,CARD,16545.40,2025-04-02 16:10:59,2025-04-02 16:44:59
O0047167,C000607,S008,2024-04-21 17:46:39,Completed,CASH,84026.96,2024-04-21 17:46:39,2024-04-21 20:20:39
O0047168,C016923,S003,2026-07-14 18:23:05,Completed,CARD,62164.98,2026-07-14 18:23:05,2026-07-14 19:34:05
O0047169,C009280,S002,2024-11-26 14:54:09,Completed,CARD,96894.57,2024-11-26 14:54:09,2024-11-26 15:16:09
O0047170,C002913,S008,2025-07-24 20:05:11,Completed,WALLET,65850.61,2025-07-24 20:05:11,2025-07-24 20:53:11
O0047171,C016599,S004,2025-11-11 12:30:50,Cancelled,CASH,52344.45,2025-11-11 12:30:50,2025-11-11 13:52:50
O0047172,C002910,S005,2024-10-25 18:44:52,Completed,CARD,74392.31,2024-10-25 18:44:52,2024-10-25 22:22:52
O0047173,C016632,S009,2026-05-26 19:30:54,Completed,CARD,22667.44,2026-05-26 19:30:54,2026-05-26 20:17:54
O0047174,C015860,S006,2026-03-09 19:41:26,Completed,CARD,140313.46,2026-03-09 19:41:26,2026-03-09 22:33:26
O0047175,C013761,S002,2025-11-07 16:57:54,Completed,CARD,147237.35,2025-11-07 16:57:54,2025-11-07 19:36:54
O0047176,C013107,S008,2026-01-27 14:48:30,Completed,WALLET,18657.67,2026-01-27 14:48:30,2026-01-27 16:11:30
O0047177,C007854,S011,2026-03-01 12:09:06,Completed,CASH,9856.22,2026-03-01 12:09:06,2026-03-01 12:50:06
O0047178,C018032,S002,2024-04-05 17:32:54,Completed,WALLET,139064.29,2024-04-05 17:32:54,2024-04-05 18:51:54
O0047179,C019065,S004,2026-05-11 13:17:03,Completed,CARD,123294.58,2026-05-11 13:17:03,2026-05-11 14:09:03
O0047180,C003892,S011,2025-08-02 19:59:36,Completed,CARD,157961.42,2025-08-02 19:59:36,2025-08-02 20:39:36
O0047181,C019258,S012,2025-12-11 15:09:39,Completed,WALLET,41328.75,2025-12-11 15:09:39,2025-12-11 18:45:39
O0047182,C008191,S011,2025-10-09 17:59:59,Completed,CASH,383049.27,2025-10-09 17:59:59,2025-10-09 18:56:59
O0047183,C019314,S008,2024-03-04 10:37:53,Completed,CARD,48899.68,2024-03-04 10:37:53,2024-03-04 13:18:53
O0047184,C018481,S009,2024-12-19 19:05:02,Completed,CARD,149572.13,2024-12-19 19:05:02,2024-12-19 20:26:02
O0047185,C010376,S003,2026-02-05 19:53:18,Completed,INSTALLMENT,54657.59,2026-02-05 19:53:18,2026-02-05 20:49:18
O0047186,C014435,S010,2024-08-22 17:42:10,Completed,CASH,175113.34,2024-08-22 17:42:10,2024-08-22 18:17:10
O0047187,C017669,S009,2025-08-21 20:19:21,Completed,CARD,116621.33,2025-08-21 20:19:21,2025-08-21 21:29:21
O0047188,C014507,S010,2025-12-24 17:30:44,Completed,CARD,308453.14,2025-12-24 17:30:44,2025-12-24 20:13:44
O0047189,C000545,S012,2026-06-14 21:40:15,Completed,INSTALLMENT,13384.52,2026-06-14 21:40:15,2026-06-14 22:58:15
O0047190,C003428,S001,2024-06-04 17:17:12,Cancelled,WALLET,623.72,2024-06-04 17:17:12,2024-06-04 19:54:12
O0047191,,S009,2025-05-22 19:29:17,Completed,CARD,67549.67,2025-05-22 19:29:17,2025-05-22 20:30:17
O0047192,C006187,S010,2025-12-21 21:22:22,Completed,CARD,98990.46,2025-12-21 21:22:22,2025-12-21 21:45:22
O0047193,,S008,2025-05-20 14:44:06,Completed,CASH,95864.29,2025-05-20 14:44:06,2025-05-20 15:06:06
O0047194,,S004,2026-03-09 21:49:59,Completed,CASH,160731.69,2026-03-09 21:49:59,2026-03-09 22:22:59
O0047195,C014156,S008,2024-10-31 18:41:22,Completed,CASH,109705.28,2024-10-31 18:41:22,2024-10-31 21:23:22
O0047196,,S005,2026-05-18 18:52:17,Completed,CARD,42955.34,2026-05-18 18:52:17,2026-05-18 21:57:17
O0047197,C015849,S006,2025-12-02 20:55:42,Completed,WALLET,68259.69,2025-12-02 20:55:42,2025-12-02 21:07:42
O0047198,C013433,S011,2026-07-17 21:32:58,Completed,CASH,143914.31,2026-07-17 21:32:58,2026-07-17 22:29:58
O0047199,C008915,S002,2024-01-11 19:36:03,Completed,CARD,49332.78,2024-01-11 19:36:03,2024-01-11 23:00:03
O0047200,C004534,S011,2026-03-15 13:29:18,Completed,WALLET,44275.60,2026-03-15 13:29:18,2026-03-15 17:25:18
O0047201,C010404,S007,2025-01-28 11:09:39,Completed,WALLET,13274.45,2025-01-28 11:09:39,2025-01-28 15:07:39
O0047202,C002613,S002,2025-01-14 14:00:22,Completed,CARD,23854.14,2025-01-14 14:00:22,2025-01-14 15:02:22
O0047203,C006914,S009,2025-11-10 15:24:33,Completed,CASH,159088.12,2025-11-10 15:24:33,2025-11-10 17:25:33
O0047204,C009753,S003,2025-03-17 16:32:52,Completed,CARD,84917.13,2025-03-17 16:32:52,2025-03-17 16:47:52
O0047205,C014369,S007,2024-07-04 13:57:10,Completed,CARD,4690.01,2024-07-04 13:57:10,2024-07-04 14:03:10
O0047206,C019276,S001,2026-02-08 15:18:43,Completed,INSTALLMENT,67393.00,2026-02-08 15:18:43,2026-02-08 17:01:43
O0047207,C006343,S007,2024-02-25 11:14:10,Completed,CARD,124969.34,2024-02-25 11:14:10,2024-02-25 13:36:10
O0047208,C016254,S010,2026-05-25 11:21:24,Completed,CASH,295261.18,2026-05-25 11:21:24,2026-05-25 13:18:24
O0047209,C005638,S002,2025-09-05 14:55:46,Completed,CARD,62066.13,2025-09-05 14:55:46,2025-09-05 15:14:46
O0047210,C005455,S002,2024-09-19 16:26:41,Completed,CARD,19057.69,2024-09-19 16:26:41,2024-09-19 18:12:41
O0047211,C007462,S012,2024-05-14 15:05:16,Completed,CASH,64443.89,2024-05-14 15:05:16,2024-05-14 18:54:16
O0047212,C008981,S009,2026-05-28 18:40:28,Completed,CARD,50676.96,2026-05-28 18:40:28,2026-05-28 21:01:28
O0047213,C005560,S012,2024-04-27 21:53:20,Completed,CARD,83728.12,2024-04-27 21:53:20,2024-04-28 01:22:20
O0047214,C011685,S010,2024-08-03 18:21:00,Completed,CARD,75934.89,2024-08-03 18:21:00,2024-08-03 21:19:00
O0047215,C001201,S008,2026-01-13 17:24:59,Completed,CARD,71183.07,2026-01-13 17:24:59,2026-01-13 21:04:59
O0047216,C001657,S006,2025-08-08 18:40:22,Completed,CARD,73653.24,2025-08-08 18:40:22,2025-08-08 21:11:22
O0047217,C011288,S005,2026-07-21 15:53:37,Completed,CASH,30393.85,2026-07-21 15:53:37,2026-07-21 16:06:37
O0047218,C005864,S005,2025-01-11 16:11:19,Completed,CARD,76369.26,2025-01-11 16:11:19,2025-01-11 17:25:19
O0047219,C013951,S011,2025-09-14 19:00:19,Pending,CASH,82499.32,2025-09-14 19:00:19,2025-09-14 19:37:19
O0047220,C016409,S005,2024-08-29 17:22:56,Completed,CARD,13417.14,2024-08-29 17:22:56,2024-08-29 18:17:56
O0047221,C004236,S002,2025-03-31 21:20:10,Returned,CARD,88842.11,2025-03-31 21:20:10,2025-03-31 22:40:10
O0047222,C014809,S008,2024-04-17 10:58:13,Completed,CARD,78399.72,2024-04-17 10:58:13,2024-04-17 11:48:13
O0047223,C001591,S005,2026-02-28 10:01:27,Completed,INSTALLMENT,54016.90,2026-02-28 10:01:27,2026-02-28 12:26:27
O0047224,C005312,S007,2024-12-15 12:02:30,Completed,INSTALLMENT,79422.43,2024-12-15 12:02:30,2024-12-15 14:30:30
O0047225,C012825,S010,2026-02-11 17:06:21,Completed,WALLET,252369.49,2026-02-11 17:06:21,2026-02-11 19:33:21
O0047226,C012940,S008,2024-03-01 20:55:24,Completed,CASH,72217.28,2024-03-01 20:55:24,2024-03-01 20:58:24
O0047227,C010036,S010,2025-03-12 20:14:54,Completed,INSTALLMENT,65332.79,2025-03-12 20:14:54,2025-03-12 23:30:54
O0047228,C012544,S009,2025-11-14 20:03:50,Completed,CASH,122868.53,2025-11-14 20:03:50,2025-11-14 22:06:50
O0047229,C010135,S002,2024-12-11 10:04:38,Completed,CARD,14178.81,2024-12-11 10:04:38,2024-12-11 11:53:38
O0047230,C019801,S008,2025-07-25 21:16:21,Completed,CARD,104188.34,2025-07-25 21:16:21,2025-07-25 23:11:21
O0047231,C010908,S006,2025-02-21 21:55:47,Completed,INSTALLMENT,100486.54,2025-02-21 21:55:47,2025-02-22 00:47:47
O0047232,C000439,S008,2025-10-12 14:21:56,Completed,CASH,38395.00,2025-10-12 14:21:56,2025-10-12 16:58:56
O0047233,,S002,2024-01-15 20:24:09,Completed,CARD,33486.73,2024-01-15 20:24:09,2024-01-15 22:41:09
O0047234,C013228,S004,2026-03-29 20:40:44,Completed,CARD,48482.53,2026-03-29 20:40:44,2026-03-29 21:05:44
O0047235,C018973,S008,2024-08-15 16:58:14,Completed,CASH,133360.60,2024-08-15 16:58:14,2024-08-15 17:38:14
O0047236,C012236,S011,2025-10-28 11:40:06,Completed,CARD,157756.10,2025-10-28 11:40:06,2025-10-28 11:45:06
O0047237,C006172,S003,2025-08-07 14:51:53,Completed,WALLET,109129.33,2025-08-07 14:51:53,2025-08-07 15:53:53
O0047238,C002748,S008,2024-05-12 16:31:16,Completed,CASH,125847.23,2024-05-12 16:31:16,2024-05-12 18:11:16
O0047239,,S006,2025-07-31 14:48:27,Completed,CASH,151219.01,2025-07-31 14:48:27,2025-07-31 15:35:27
O0047240,C003764,S005,2024-05-14 14:01:08,Completed,CARD,17288.58,2024-05-14 14:01:08,2024-05-14 15:44:08
O0047241,C001451,S007,2025-06-28 13:04:52,Completed,CARD,5322.54,2025-06-28 13:04:52,2025-06-28 15:27:52
O0047242,C017205,S003,2026-02-25 15:59:34,Completed,CARD,150486.49,2026-02-25 15:59:34,2026-02-25 18:57:34
O0047243,C007610,S005,2026-06-09 21:00:33,Pending,CARD,31723.27,2026-06-09 21:00:33,2026-06-09 23:26:33
O0047244,C017725,S006,2025-08-09 19:09:49,Completed,CARD,84460.02,2025-08-09 19:09:49,2025-08-09 19:22:49
O0047245,C000265,S006,2026-06-01 14:11:38,Completed,WALLET,88466.06,2026-06-01 14:11:38,2026-06-01 16:56:38
O0047246,C002254,S002,2025-04-27 20:30:30,Completed,CARD,43472.05,2025-04-27 20:30:30,2025-04-27 23:18:30
O0047247,C012171,S008,2024-06-11 16:29:32,Completed,CARD,14852.93,2024-06-11 16:29:32,2024-06-11 19:55:32
O0047248,C007549,S007,2026-04-13 10:16:47,Completed,CARD,131457.36,2026-04-13 10:16:47,2026-04-13 14:00:47
O0047249,,S002,2026-04-07 17:21:22,Completed,CASH,14218.20,2026-04-07 17:21:22,2026-04-07 17:54:22
O0047250,C014314,S004,2025-06-10 17:59:47,Completed,CASH,131429.49,2025-06-10 17:59:47,2025-06-10 18:57:47
O0047251,C005419,S004,2024-10-26 19:03:55,Completed,INSTALLMENT,25856.41,2024-10-26 19:03:55,2024-10-26 22:57:55
O0047252,C006293,S012,2025-01-22 18:50:46,Completed,WALLET,54576.09,2025-01-22 18:50:46,2025-01-22 20:52:46
O0047253,C006128,S002,2025-03-07 18:12:33,Completed,CASH,138593.33,2025-03-07 18:12:33,2025-03-07 20:45:33
O0047254,,S007,2025-01-21 12:02:09,Completed,CARD,129822.81,2025-01-21 12:02:09,2025-01-21 12:33:09
O0047255,C010141,S005,2026-03-21 20:04:04,Completed,INSTALLMENT,61007.67,2026-03-21 20:04:04,2026-03-21 22:41:04
O0047256,,S006,2024-01-29 14:49:21,Completed,CASH,61766.80,2024-01-29 14:49:21,2024-01-29 17:53:21
O0047257,C011492,S004,2024-07-06 20:18:44,Completed,CARD,59227.72,2024-07-06 20:18:44,2024-07-06 22:09:44
O0047258,C016707,S005,2024-02-29 20:01:56,Completed,WALLET,47899.22,2024-02-29 20:01:56,2024-02-29 21:29:56
O0047259,C019516,S011,2025-09-19 12:31:35,Completed,CASH,71326.45,2025-09-19 12:31:35,2025-09-19 16:02:35
O0047260,C016314,S011,2025-06-07 10:07:08,Completed,CARD,85995.59,2025-06-07 10:07:08,2025-06-07 11:44:08
O0047261,C016755,S005,2024-02-24 21:21:26,Completed,CARD,14718.39,2024-02-24 21:21:26,2024-02-25 00:28:26
O0047262,C008707,S004,2025-11-18 12:50:23,Returned,WALLET,85328.64,2025-11-18 12:50:23,2025-11-18 13:00:23
O0047263,C019230,S010,2025-09-22 15:52:15,Completed,CASH,53494.38,2025-09-22 15:52:15,2025-09-22 17:59:15
O0047264,C015940,S002,2024-12-07 19:37:18,Completed,INSTALLMENT,54832.58,2024-12-07 19:37:18,2024-12-07 20:06:18
O0047265,C010333,S010,2025-09-23 14:21:14,Completed,CASH,98833.00,2025-09-23 14:21:14,2025-09-23 17:56:14
O0047266,C012441,S007,2025-05-13 12:13:03,Completed,INSTALLMENT,79020.03,2025-05-13 12:13:03,2025-05-13 13:29:03
O0047267,C004602,S004,2025-11-24 13:45:58,Completed,CASH,107610.55,2025-11-24 13:45:58,2025-11-24 13:48:58
O0047268,C007065,S005,2025-12-18 20:08:56,Completed,WALLET,8311.45,2025-12-18 20:08:56,2025-12-18 20:31:56
O0047269,C006645,S003,2025-09-29 14:40:09,Completed,CARD,83798.94,2025-09-29 14:40:09,2025-09-29 17:12:09
O0047270,C006189,S003,2024-11-25 12:51:17,Completed,CARD,122875.88,2024-11-25 12:51:17,2024-11-25 13:13:17
O0047271,C014965,S002,2024-06-28 19:18:42,Completed,CASH,56485.27,2024-06-28 19:18:42,2024-06-28 21:02:42
O0047272,C005937,S012,2024-03-22 21:33:15,Completed,CARD,47925.11,2024-03-22 21:33:15,2024-03-23 01:14:15
O0047273,C003703,S007,2025-01-31 17:33:17,Completed,CARD,42757.45,2025-01-31 17:33:17,2025-01-31 20:57:17
O0047274,C016203,S011,2025-10-24 19:06:40,Completed,CARD,26440.83,2025-10-24 19:06:40,2025-10-24 19:56:40
O0047275,C013789,S012,2026-02-17 18:57:28,Completed,WALLET,9311.33,2026-02-17 18:57:28,2026-02-17 22:08:28
O0047276,C019160,S008,2025-08-30 17:37:42,Completed,CARD,77910.98,2025-08-30 17:37:42,2025-08-30 19:14:42
O0047277,C017384,S009,2026-05-10 21:09:15,Completed,CARD,33478.11,2026-05-10 21:09:15,2026-05-10 22:41:15
O0047278,C001165,S001,2025-12-11 14:48:18,Completed,CARD,29441.13,2025-12-11 14:48:18,2025-12-11 15:59:18
O0047279,C014678,S012,2024-03-13 12:44:39,Completed,CARD,42633.02,2024-03-13 12:44:39,2024-03-13 16:31:39
O0047280,C001160,S008,2025-01-14 12:17:17,Completed,CARD,55262.55,2025-01-14 12:17:17,2025-01-14 14:28:17
O0047281,C016009,S010,2026-01-05 12:00:06,Completed,CARD,134337.34,2026-01-05 12:00:06,2026-01-05 12:39:06
O0047282,C019418,S011,2024-10-08 17:31:31,Completed,CASH,2884.21,2024-10-08 17:31:31,2024-10-08 18:27:31
O0047283,C008192,S003,2024-05-26 18:42:43,Completed,CARD,10199.50,2024-05-26 18:42:43,2024-05-26 20:55:43
O0047284,C003572,S010,2024-12-27 17:11:24,Completed,CARD,38529.40,2024-12-27 17:11:24,2024-12-27 17:21:24
O0047285,C012152,S002,2025-11-29 19:51:45,Completed,CARD,135331.74,2025-11-29 19:51:45,2025-11-29 20:51:45
O0047286,C006406,S003,2025-11-13 10:47:14,Completed,CASH,89296.64,2025-11-13 10:47:14,2025-11-13 12:10:14
O0047287,C014715,S001,2026-06-09 15:11:57,Completed,CARD,70424.97,2026-06-09 15:11:57,2026-06-09 16:22:57
O0047288,C016867,S004,2025-12-04 17:04:54,Completed,CASH,66136.55,2025-12-04 17:04:54,2025-12-04 20:52:54
O0047289,,S002,2026-07-07 15:56:03,Completed,CARD,5403.59,2026-07-07 15:56:03,2026-07-07 17:53:03
O0047290,C003078,S007,2024-11-29 21:42:49,Completed,CASH,139826.82,2024-11-29 21:42:49,2024-11-29 22:55:49
O0047291,C003502,S002,2024-11-29 17:49:14,Completed,CARD,14146.08,2024-11-29 17:49:14,2024-11-29 18:28:14
O0047292,C017141,S008,2025-11-23 18:39:24,Completed,INSTALLMENT,28786.76,2025-11-23 18:39:24,2025-11-23 22:33:24
O0047293,C018548,S003,2026-02-14 19:39:51,Completed,CARD,111042.42,2026-02-14 19:39:51,2026-02-14 22:59:51
O0047294,C007030,S002,2025-10-16 18:53:57,Completed,CARD,239686.67,2025-10-16 18:53:57,2025-10-16 20:15:57
O0047295,C015203,S007,2026-06-07 15:17:41,Completed,CARD,51047.24,2026-06-07 15:17:41,2026-06-07 18:56:41
O0047296,C010107,S002,2024-11-15 13:14:26,Completed,CARD,6334.99,2024-11-15 13:14:26,2024-11-15 14:18:26
O0047297,C017320,S010,2025-06-16 21:01:44,Cancelled,CARD,17482.81,2025-06-16 21:01:44,2025-06-16 21:06:44
O0047298,C019014,S004,2024-04-11 17:48:27,Completed,CARD,2869.11,2024-04-11 17:48:27,2024-04-11 20:20:27
O0047299,C014316,S009,2025-04-29 13:52:12,Completed,CARD,60187.72,2025-04-29 13:52:12,2025-04-29 15:54:12
O0047300,,S011,2026-05-18 19:06:49,Completed,CASH,94947.60,2026-05-18 19:06:49,2026-05-18 21:01:49
O0047301,C010723,S006,2025-11-06 19:06:18,Completed,CARD,38216.63,2025-11-06 19:06:18,2025-11-06 21:49:18
O0047302,C018396,S009,2026-07-27 21:36:51,Completed,CARD,34452.05,2026-07-27 21:36:51,2026-07-27 21:46:51
O0047303,C008644,S008,2025-08-14 17:48:55,Completed,CARD,72097.25,2025-08-14 17:48:55,2025-08-14 18:22:55
O0047304,C011604,S003,2025-11-13 21:05:08,Completed,WALLET,101876.74,2025-11-13 21:05:08,2025-11-14 00:08:08
O0047305,C010696,S010,2024-07-03 13:52:31,Completed,CARD,122815.60,2024-07-03 13:52:31,2024-07-03 17:38:31
O0047306,C001467,S011,2025-02-23 18:02:52,Completed,WALLET,93859.96,2025-02-23 18:02:52,2025-02-23 19:45:52
O0047307,C008523,S007,2025-01-26 13:02:58,Completed,CARD,8628.46,2025-01-26 13:02:58,2025-01-26 16:14:58
O0047308,C000110,S005,2024-04-08 14:04:16,Completed,CARD,104854.34,2024-04-08 14:04:16,2024-04-08 14:51:16
O0047309,C011822,S006,2024-12-17 15:13:58,Completed,CASH,45693.47,2024-12-17 15:13:58,2024-12-17 18:04:58
