MovementID,WarehouseID,ProductID,MovementType,QuantityChange,MovementDateTime,ReferenceNo,CreatedAt
53903,WH02,P0048,ISSUE_TO_STORE,-39,2025-05-22 06:00:59,REF308213,2025-05-22 06:00:59
53904,WH02,P0108,ISSUE_TO_STORE,-17,2025-06-17 10:03:22,REF537653,2025-06-17 10:03:22
53905,WH01,P0262,RECEIPT,15,2025-01-16 04:37:55,REF974353,2025-01-16 04:37:55
53906,WH02,P0265,ADJUSTMENT_IN,52,2025-05-25 03:33:53,REF239867,2025-05-25 03:33:53
53907,WH01,P0235,ISSUE_TO_STORE,-47,2025-06-19 23:58:36,REF802298,2025-06-19 23:58:36
53908,WH01,P0049,RECEIPT,17,2026-07-14 07:29:34,REF660679,2026-07-14 07:29:34
53909,WH01,P0160,ADJUSTMENT_IN,18,2025-12-25 04:50:48,REF382291,2025-12-25 04:50:48
53910,WH02,P0272,ISSUE_TO_STORE,-39,2025-03-23 00:30:42,REF855672,2025-03-23 00:30:42
53911,WH01,P0209,RECEIPT,49,2025-08-06 04:29:09,REF237226,2025-08-06 04:29:09
53912,WH02,P0263,RECEIPT,66,2025-03-29 17:05:10,REF634287,2025-03-29 17:05:10
53913,WH02,P0311,TRANSFER_OUT,-53,2025-02-02 17:55:49,REF697321,2025-02-02 17:55:49
53914,WH01,P0063,RECEIPT,37,2025-05-06 02:52:42,REF937896,2025-05-06 02:52:42
53915,WH02,P0251,RECEIPT,55,2026-01-05 11:10:19,REF919450,2026-01-05 11:10:19
53916,WH01,P0297,ISSUE_TO_STORE,-53,2026-06-19 20:13:22,REF391093,2026-06-19 20:13:22
53917,WH02,P0139,TRANSFER_IN,33,2025-11-21 12:45:56,REF978240,2025-11-21 12:45:56
53918,WH02,P0210,ADJUSTMENT_IN,30,2025-04-06 02:46:04,REF660869,2025-04-06 02:46:04
53919,WH02,P0230,ISSUE_TO_STORE,-63,2025-09-14 01:32:05,REF691705,2025-09-14 01:32:05
53920,WH02,P0011,RECEIPT,35,2025-11-11 14:05:19,REF813400,2025-11-11 14:05:19
53921,WH01,P0066,ISSUE_TO_STORE,-32,2025-05-17 23:59:03,REF967922,2025-05-17 23:59:03
53922,WH01,P0191,TRANSFER_IN,22,2026-05-28 12:41:18,REF448429,2026-05-28 12:41:18
53923,WH01,P0188,TRANSFER_IN,63,2025-10-01 10:49:41,REF934774,2025-10-01 10:49:41
53924,WH02,P0225,ISSUE_TO_STORE,-55,2026-01-27 09:59:51,REF305667,2026-01-27 09:59:51
53925,WH01,P0279,ISSUE_TO_STORE,-50,2025-01-19 23:04:36,REF582205,2025-01-19 23:04:36
53926,WH01,P0300,ISSUE_TO_STORE,-28,2025-09-21 23:35:39,REF501509,2025-09-21 23:35:39
53927,WH02,P0251,ISSUE_TO_STORE,-21,2026-02-22 16:40:07,REF641299,2026-02-22 16:40:07
53928,WH01,P0029,TRANSFER_OUT,-41,2026-03-11 20:08:21,REF905578,2026-03-11 20:08:21
53929,WH02,P0021,RECEIPT,36,2026-01-29 06:45:53,REF136445,2026-01-29 06:45:53
53930,WH02,P0172,RECEIPT,10,2026-07-26 20:51:05,REF865192,2026-07-26 20:51:05
53931,WH02,P0122,ADJUSTMENT_OUT,-21,2026-07-24 23:41:33,REF262324,2026-07-24 23:41:33
53932,WH02,P0002,TRANSFER_IN,12,2026-07-30 21:06:47,REF911969,2026-07-30 21:06:47
53933,WH01,P0206,ISSUE_TO_STORE,-29,2025-07-24 10:37:41,REF494183,2025-07-24 10:37:41
53934,WH02,P0072,ADJUSTMENT_IN,18,2025-01-21 11:58:37,REF564046,2025-01-21 11:58:37
53935,WH02,P0108,ADJUSTMENT_OUT,-17,2025-01-13 21:18:17,REF511642,2025-01-13 21:18:17
53936,WH01,P0150,RECEIPT,47,2025-10-24 04:31:35,REF513318,2025-10-24 04:31:35
53937,WH01,P0295,ISSUE_TO_STORE,-53,2025-01-11 22:06:46,REF596409,2025-01-11 22:06:46
53938,WH01,P0038,ISSUE_TO_STORE,-22,2026-02-13 15:07:31,REF255289,2026-02-13 15:07:31
53939,WH01,P0209,RECEIPT,61,2025-04-19 01:31:28,REF564135,2025-04-19 01:31:28
53940,WH02,P0261,ADJUSTMENT_OUT,-49,2025-05-01 10:57:55,REF232584,2025-05-01 10:57:55
53941,WH01,P0040,TRANSFER_OUT,-58,2026-07-22 02:43:20,REF165103,2026-07-22 02:43:20
53942,WH02,P0255,RECEIPT,30,2026-02-16 21:41:35,REF403540,2026-02-16 21:41:35
53943,WH02,P0034,ISSUE_TO_STORE,-55,2025-12-26 04:17:27,REF641675,2025-12-26 04:17:27
53944,WH01,P0155,ISSUE_TO_STORE,-3,2025-02-08 14:22:03,REF875864,2025-02-08 14:22:03
53945,WH02,P0299,ISSUE_TO_STORE,-56,2025-08-12 13:00:32,REF381355,2025-08-12 13:00:32
53946,WH02,P0094,ISSUE_TO_STORE,-46,2025-03-18 14:09:20,REF495824,2025-03-18 14:09:20
53947,WH02,P0061,RETURN_TO_VENDOR,-6,2026-06-04 23:08:55,REF677368,2026-06-04 23:08:55
53948,WH02,P0318,RECEIPT,24,2025-07-08 10:20:07,REF690061,2025-07-08 10:20:07
53949,WH01,P0005,ISSUE_TO_STORE,-4,2025-08-21 16:03:32,REF691626,2025-08-21 16:03:32
53950,WH01,P0089,ISSUE_TO_STORE,-10,2025-12-04 17:40:11,REF820726,2025-12-04 17:40:11
53951,WH01,P0317,ISSUE_TO_STORE,-68,2025-12-28 19:53:17,REF433751,2025-12-28 19:53:17
53952,WH02,P0002,ADJUSTMENT_OUT,-17,2025-02-03 13:20:37,REF621379,2025-02-03 13:20:37
53953,WH02,P0291,ISSUE_TO_STORE,-20,2025-06-16 20:32:22,REF739466,2025-06-16 20:32:22
53954,WH01,P0215,ADJUSTMENT_OUT,-12,2025-06-06 04:49:51,REF237758,2025-06-06 04:49:51
53955,WH01,P0110,ISSUE_TO_STORE,-37,2025-03-17 11:25:26,REF345428,2025-03-17 11:25:26
53956,WH01,P0069,ISSUE_TO_STORE,-56,2025-09-16 20:24:07,REF183227,2025-09-16 20:24:07
53957,WH02,P0005,RECEIPT,6,2025-10-18 08:12:53,REF266389,2025-10-18 08:12:53
53958,WH01,P0240,TRANSFER_IN,25,2026-05-09 16:26:38,REF945979,2026-05-09 16:26:38
53959,WH02,P0172,TRANSFER_IN,38,2026-05-20 05:30:38,REF348746,2026-05-20 05:30:38
53960,WH01,P0310,ISSUE_TO_STORE,-13,2025-07-16 09:40:08,REF546672,2025-07-16 09:40:08
53961,WH02,P0073,RECEIPT,15,2025-12-05 19:38:10,REF956031,2025-12-05 19:38:10
53962,WH01,P0064,ADJUSTMENT_IN,14,2026-01-06 15:15:17,REF634751,2026-01-06 15:15:17
53963,WH02,P0001,ISSUE_TO_STORE,-27,2025-01-15 09:20:42,REF308613,2025-01-15 09:20:42
53964,WH02,P0213,RECEIPT,19,2025-08-13 11:53:06,REF607385,2025-08-13 11:53:06
53965,WH02,P0100,RECEIPT,44,2025-07-14 20:34:26,REF527257,2025-07-14 20:34:26
53966,WH01,P0019,ISSUE_TO_STORE,-56,2026-02-22 22:25:20,REF230102,2026-02-22 22:25:20
53967,WH01,P0294,RECEIPT,63,2025-08-13 13:13:30,REF666998,2025-08-13 13:13:30
53968,WH02,P0126,RECEIPT,8,2025-04-05 06:02:55,REF723306,2025-04-05 06:02:55
53969,WH02,P0156,RECEIPT,9,2025-01-24 06:43:07,REF115080,2025-01-24 06:43:07
53970,WH02,P0146,RECEIPT,52,2026-07-21 10:18:02,REF508865,2026-07-21 10:18:02
53971,WH02,P0031,ISSUE_TO_STORE,-60,2025-04-11 19:57:29,REF802969,2025-04-11 19:57:29
53972,WH01,P0120,RECEIPT,6,2025-05-20 00:20:51,REF196995,2025-05-20 00:20:51
53973,WH02,P0193,ISSUE_TO_STORE,-50,2026-01-18 13:43:19,REF805003,2026-01-18 13:43:19
53974,WH01,P0084,ISSUE_TO_STORE,-25,2026-06-23 16:04:18,REF781324,2026-06-23 16:04:18
53975,WH01,P0224,ADJUSTMENT_IN,27,2026-01-18 20:07:10,REF746462,2026-01-18 20:07:10
53976,WH01,P0129,RECEIPT,6,2026-05-30 03:36:51,REF622644,2026-05-30 03:36:51
53977,WH01,P0319,ADJUSTMENT_IN,14,2025-01-06 05:57:06,REF633697,2025-01-06 05:57:06
53978,WH02,P0193,ISSUE_TO_STORE,-69,2025-03-06 19:25:04,REF232478,2025-03-06 19:25:04
53979,WH02,P0229,ISSUE_TO_STORE,-19,2025-10-24 05:46:21,REF952821,2025-10-24 05:46:21
53980,WH01,P0092,TRANSFER_IN,66,2025-02-12 10:58:10,REF188802,2025-02-12 10:58:10
53981,WH02,P0227,TRANSFER_OUT,-46,2026-06-25 22:24:21,REF166056,2026-06-25 22:24:21
53982,WH02,P0189,RECEIPT,22,2025-04-16 20:02:32,REF320592,2025-04-16 20:02:32
53983,WH01,P0110,TRANSFER_OUT,-35,2026-05-26 22:56:26,REF872621,2026-05-26 22:56:26
53984,WH02,P0129,ISSUE_TO_STORE,-25,2025-12-18 19:00:22,REF585709,2025-12-18 19:00:22
53985,WH01,P0176,ISSUE_TO_STORE,-64,2025-08-20 04:36:05,REF156881,2025-08-20 04:36:05
53986,WH02,P0099,RECEIPT,31,2025-10-18 00:01:56,REF703716,2025-10-18 00:01:56
53987,WH02,P0278,RECEIPT,17,2025-06-21 15:28:00,REF822762,2025-06-21 15:28:00
53988,WH02,P0251,RECEIPT,57,2026-07-24 10:57:26,REF907598,2026-07-24 10:57:26
53989,WH02,P0269,RECEIPT,47,2025-05-21 09:55:38,REF357799,2025-05-21 09:55:38
53990,WH02,P0252,RECEIPT,22,2025-12-09 23:43:37,REF479886,2025-12-09 23:43:37
53991,WH01,P0083,TRANSFER_OUT,-13,2026-02-27 03:57:37,REF457220,2026-02-27 03:57:37
53992,WH01,P0317,TRANSFER_OUT,-20,2026-05-10 07:13:55,REF619911,2026-05-10 07:13:55
53993,WH01,P0234,ISSUE_TO_STORE,-27,2025-09-22 20:33:12,REF394889,2025-09-22 20:33:12
53994,WH01,P0300,ISSUE_TO_STORE,-21,2026-03-29 18:01:41,REF197679,2026-03-29 18:01:41
53995,WH02,P0211,RECEIPT,61,2025-05-03 13:30:24,REF934850,2025-05-03 13:30:24
53996,WH02,P0306,RECEIPT,9,2026-03-27 03:24:29,REF468314,2026-03-27 03:24:29
53997,WH01,P0280,ISSUE_TO_STORE,-47,2026-07-12 20:38:51,REF857750,2026-07-12 20:38:51
53998,WH02,P0066,RECEIPT,22,2026-01-09 12:05:56,REF627765,2026-01-09 12:05:56
53999,WH02,P0001,ADJUSTMENT_IN,6,2025-08-29 02:46:55,REF257382,2025-08-29 02:46:55
54000,WH02,P0209,TRANSFER_IN,12,2026-06-05 01:22:08,REF925722,2026-06-05 01:22:08
54001,WH02,P0034,TRANSFER_OUT,-17,2025-09-04 01:56:11,REF107327,2025-09-04 01:56:11
54002,WH02,P0078,ADJUSTMENT_IN,28,2026-05-29 07:26:13,REF898279,2026-05-29 07:26:13
54003,WH02,P0151,RECEIPT,59,2026-07-06 14:37:21,REF951404,2026-07-06 14:37:21
54004,WH02,P0271,ADJUSTMENT_OUT,-9,2025-08-20 05:26:10,REF516665,2025-08-20 05:26:10
54005,WH02,P0148,TRANSFER_OUT,-53,2025-04-08 09:58:41,REF822813,2025-04-08 09:58:41
54006,WH02,P0285,ISSUE_TO_STORE,-57,2025-11-03 23:50:25,REF695863,2025-11-03 23:50:25
54007,WH02,P0005,ISSUE_TO_STORE,-35,2026-06-11 21:47:31,REF629858,2026-06-11 21:47:31
54008,WH02,P0183,TRANSFER_IN,66,2025-09-28 22:43:31,REF926125,2025-09-28 22:43:31
54009,WH02,P0083,TRANSFER_OUT,-60,2026-02-04 07:23:49,REF245456,2026-02-04 07:23:49
54010,WH02,P0292,TRANSFER_IN,34,2025-09-23 04:52:06,REF276904,2025-09-23 04:52:06
54011,WH02,P0235,RECEIPT,61,2025-05-06 06:50:29,REF168789,2025-05-06 06:50:29
54012,WH01,P0268,RECEIPT,11,2025-08-16 08:48:25,REF231113,2025-08-16 08:48:25
54013,WH02,P0303,RECEIPT,67,2025-01-06 22:36:21,REF608086,2025-01-06 22:36:21
54014,WH02,P0137,TRANSFER_OUT,-25,2025-10-26 05:19:14,REF722493,2025-10-26 05:19:14
54015,WH01,P0172,TRANSFER_IN,19,2025-12-13 17:32:46,REF137368,2025-12-13 17:32:46
54016,WH02,P0122,TRANSFER_IN,35,2026-04-29 21:23:46,REF701130,2026-04-29 21:23:46
54017,WH01,P0047,ISSUE_TO_STORE,-61,2026-06-12 15:52:35,REF130121,2026-06-12 15:52:35
54018,WH02,P0173,TRANSFER_OUT,-33,2025-03-06 16:27:12,REF610916,2025-03-06 16:27:12
54019,WH01,P0228,ADJUSTMENT_OUT,-44,2025-03-16 09:52:22,REF632919,2025-03-16 09:52:22
54020,WH01,P0208,RECEIPT,7,2025-08-13 01:29:26,REF943620,2025-08-13 01:29:26
54021,WH01,P0116,ISSUE_TO_STORE,-55,2025-01-05 18:51:17,REF856967,2025-01-05 18:51:17
54022,WH02,P0229,ADJUSTMENT_OUT,-45,2025-04-16 17:13:51,REF873544,2025-04-16 17:13:51
54023,WH01,P0038,ISSUE_TO_STORE,-11,2025-05-05 02:21:43,REF115682,2025-05-05 02:21:43
54024,WH01,P0220,TRANSFER_IN,26,2026-06-16 16:35:57,REF246075,2026-06-16 16:35:57
54025,WH01,P0010,TRANSFER_OUT,-40,2025-06-29 06:08:39,REF482836,2025-06-29 06:08:39
54026,WH01,P0220,ISSUE_TO_STORE,-24,2026-06-10 20:50:10,REF475546,2026-06-10 20:50:10
54027,WH02,P0087,RETURN_TO_VENDOR,-33,2026-02-12 08:05:12,REF912395,2026-02-12 08:05:12
54028,WH01,P0148,RETURN_TO_VENDOR,-5,2025-06-04 18:38:47,REF897787,2025-06-04 18:38:47
54029,WH01,P0280,RECEIPT,27,2026-03-30 02:20:42,REF851240,2026-03-30 02:20:42
54030,WH02,P0099,ISSUE_TO_STORE,-52,2025-03-01 23:24:29,REF452551,2025-03-01 23:24:29
54031,WH02,P0284,RECEIPT,1,2025-10-24 01:03:46,REF463178,2025-10-24 01:03:46
54032,WH01,P0307,TRANSFER_OUT,-34,2026-06-16 01:47:01,REF702548,2026-06-16 01:47:01
54033,WH01,P0109,ISSUE_TO_STORE,-32,2026-03-06 11:35:44,REF972260,2026-03-06 11:35:44
54034,WH02,P0227,TRANSFER_OUT,-35,2025-05-08 15:14:55,REF704061,2025-05-08 15:14:55
54035,WH01,P0039,ADJUSTMENT_IN,16,2026-03-22 04:31:14,REF662839,2026-03-22 04:31:14
54036,WH02,P0028,TRANSFER_IN,28,2026-04-25 13:54:15,REF801829,2026-04-25 13:54:15
54037,WH02,P0227,RECEIPT,45,2026-03-22 15:02:46,REF690826,2026-03-22 15:02:46
54038,WH02,P0146,RECEIPT,58,2026-03-15 09:56:34,REF749586,2026-03-15 09:56:34
54039,WH01,P0027,ISSUE_TO_STORE,-24,2025-11-04 21:32:19,REF191414,2025-11-04 21:32:19
54040,WH02,P0161,RECEIPT,13,2025-08-03 04:58:26,REF140771,2025-08-03 04:58:26
54041,WH01,P0185,ISSUE_TO_STORE,-43,2025-03-02 18:22:19,REF940185,2025-03-02 18:22:19
54042,WH01,P0007,RECEIPT,13,2026-06-23 20:58:12,REF777800,2026-06-23 20:58:12
54043,WH01,P0228,RECEIPT,68,2025-12-01 09:08:39,REF780830,2025-12-01 09:08:39
54044,WH02,P0060,ISSUE_TO_STORE,-39,2025-10-18 21:23:10,REF350168,2025-10-18 21:23:10
54045,WH01,P0014,ISSUE_TO_STORE,-33,2025-09-01 23:28:08,REF692535,2025-09-01 23:28:08
54046,WH01,P0195,ISSUE_TO_STORE,-22,2025-02-03 23:45:41,REF306333,2025-02-03 23:45:41
54047,WH02,P0316,ISSUE_TO_STORE,-66,2025-10-27 13:45:07,REF893145,2025-10-27 13:45:07
54048,WH02,P0009,TRANSFER_IN,51,2025-01-21 09:00:31,REF135559,2025-01-21 09:00:31
54049,WH01,P0044,TRANSFER_IN,65,2025-09-18 04:24:17,REF833400,2025-09-18 04:24:17
54050,WH01,P0277,ISSUE_TO_STORE,-41,2026-03-27 10:10:03,REF610410,2026-03-27 10:10:03
54051,WH01,P0081,RECEIPT,59,2025-11-09 11:24:49,REF125804,2025-11-09 11:24:49
54052,WH02,P0215,ISSUE_TO_STORE,-61,2025-09-11 07:59:18,REF788577,2025-09-11 07:59:18
54053,WH01,P0186,ISSUE_TO_STORE,-13,2026-05-21 05:49:20,REF587943,2026-05-21 05:49:20
54054,WH01,P0160,TRANSFER_IN,50,2025-06-24 22:10:51,REF769429,2025-06-24 22:10:51
54055,WH02,P0236,ISSUE_TO_STORE,-44,2025-01-21 00:46:59,REF730237,2025-01-21 00:46:59
54056,WH01,P0098,TRANSFER_IN,50,2025-03-12 16:11:32,REF679833,2025-03-12 16:11:32
54057,WH01,P0027,TRANSFER_OUT,-29,2025-10-03 13:18:51,REF791782,2025-10-03 13:18:51
54058,WH02,P0188,RECEIPT,49,2025-02-15 21:40:44,REF558399,2025-02-15 21:40:44
54059,WH01,P0293,ISSUE_TO_STORE,-43,2025-09-30 19:20:07,REF899154,2025-09-30 19:20:07
54060,WH02,P0019,ISSUE_TO_STORE,-19,2025-04-21 20:51:51,REF109366,2025-04-21 20:51:51
54061,WH02,P0036,RECEIPT,12,2026-05-01 08:11:55,REF169904,2026-05-01 08:11:55
54062,WH01,P0165,TRANSFER_OUT,-10,2026-01-21 01:38:57,REF727869,2026-01-21 01:38:57
54063,WH01,P0083,ISSUE_TO_STORE,-39,2025-07-21 13:00:38,REF685310,2025-07-21 13:00:38
54064,WH02,P0295,RECEIPT,38,2025-02-17 22:58:56,REF575629,2025-02-17 22:58:56
54065,WH01,P0012,ISSUE_TO_STORE,-33,2026-01-13 08:36:55,REF435832,2026-01-13 08:36:55
54066,WH02,P0303,TRANSFER_OUT,-55,2026-06-20 06:53:26,REF581448,2026-06-20 06:53:26
54067,WH02,P0189,ISSUE_TO_STORE,-40,2025-03-22 13:29:29,REF970126,2025-03-22 13:29:29
54068,WH01,P0156,RETURN_TO_VENDOR,-26,2026-05-19 00:02:16,REF680138,2026-05-19 00:02:16
54069,WH01,P0284,ADJUSTMENT_IN,15,2025-07-12 23:18:13,REF309815,2025-07-12 23:18:13
54070,WH02,P0022,ISSUE_TO_STORE,-39,2025-12-01 04:05:13,REF687773,2025-12-01 04:05:13
54071,WH02,P0120,RECEIPT,10,2025-06-05 12:32:06,REF582356,2025-06-05 12:32:06
54072,WH02,P0210,ISSUE_TO_STORE,-60,2026-05-21 05:26:40,REF621378,2026-05-21 05:26:40
54073,WH01,P0271,RECEIPT,39,2026-01-25 12:21:49,REF855751,2026-01-25 12:21:49
54074,WH01,P0024,RECEIPT,60,2026-07-07 18:55:54,REF735919,2026-07-07 18:55:54
54075,WH01,P0247,ISSUE_TO_STORE,-46,2026-01-08 11:46:27,REF448591,2026-01-08 11:46:27
54076,WH01,P0299,RECEIPT,27,2025-08-19 08:58:34,REF470439,2025-08-19 08:58:34
54077,WH02,P0261,RECEIPT,68,2025-08-13 11:04:53,REF208260,2025-08-13 11:04:53
54078,WH01,P0071,ADJUSTMENT_IN,33,2025-08-25 21:34:02,REF544649,2025-08-25 21:34:02
54079,WH02,P0179,ISSUE_TO_STORE,-22,2026-01-29 19:21:39,REF941388,2026-01-29 19:21:39
54080,WH02,P0277,TRANSFER_IN,49,2025-10-12 04:19:13,REF723087,2025-10-12 04:19:13
54081,WH02,P0050,ISSUE_TO_STORE,-10,2025-04-01 01:22:54,REF615870,2025-04-01 01:22:54
54082,WH02,P0255,ISSUE_TO_STORE,-63,2025-05-10 17:01:14,REF739692,2025-05-10 17:01:14
54083,WH02,P0298,ISSUE_TO_STORE,-50,2025-08-14 19:09:11,REF172674,2025-08-14 19:09:11
54084,WH02,P0120,ISSUE_TO_STORE,-55,2025-10-20 18:51:45,REF184959,2025-10-20 18:51:45
54085,WH02,P0110,RECEIPT,32,2026-06-11 08:36:14,REF650652,2026-06-11 08:36:14
54086,WH01,P0228,ISSUE_TO_STORE,-24,2025-10-29 01:17:59,REF172513,2025-10-29 01:17:59
54087,WH02,P0120,ISSUE_TO_STORE,-65,2025-12-30 11:16:05,REF753000,2025-12-30 11:16:05
54088,WH01,P0113,TRANSFER_OUT,-3,2026-01-15 21:43:31,REF307082,2026-01-15 21:43:31
54089,WH01,P0053,RECEIPT,48,2026-01-14 14:50:11,REF883694,2026-01-14 14:50:11
54090,WH01,P0307,RECEIPT,58,2025-11-23 09:21:29,REF921434,2025-11-23 09:21:29
54091,WH01,P0297,ISSUE_TO_STORE,-33,2025-11-25 00:27:35,REF886216,2025-11-25 00:27:35
54092,WH02,P0018,RECEIPT,51,2026-04-05 09:10:39,REF364890,2026-04-05 09:10:39
54093,WH01,P0244,TRANSFER_IN,48,2026-03-02 00:56:14,REF253469,2026-03-02 00:56:14
54094,WH01,P0116,TRANSFER_IN,3,2025-11-02 02:24:26,REF315868,2025-11-02 02:24:26
54095,WH01,P0031,RECEIPT,3,2025-12-17 06:29:02,REF909405,2025-12-17 06:29:02
54096,WH01,P0055,TRANSFER_IN,15,2026-06-06 04:18:09,REF456283,2026-06-06 04:18:09
54097,WH01,P0238,RECEIPT,5,2025-09-07 15:15:22,REF141867,2025-09-07 15:15:22
54098,WH02,P0247,TRANSFER_IN,58,2025-01-17 08:35:47,REF186507,2025-01-17 08:35:47
54099,WH01,P0286,ISSUE_TO_STORE,-43,2025-02-08 14:44:40,REF109210,2025-02-08 14:44:40
54100,WH02,P0112,TRANSFER_IN,37,2026-03-29 05:12:44,REF463767,2026-03-29 05:12:44
54101,WH02,P0169,ISSUE_TO_STORE,-69,2026-02-26 06:54:37,REF253526,2026-02-26 06:54:37
54102,WH01,P0184,RECEIPT,42,2025-03-14 08:08:30,REF659438,2025-03-14 08:08:30
54103,WH01,P0300,ISSUE_TO_STORE,-4,2025-06-12 22:36:21,REF560505,2025-06-12 22:36:21
54104,WH02,P0182,ISSUE_TO_STORE,-62,2025-12-09 06:36:12,REF457518,2025-12-09 06:36:12
54105,WH01,P0179,RECEIPT,52,2026-07-30 20:25:27,REF579829,2026-07-30 20:25:27
54106,WH01,P0063,RECEIPT,59,2025-11-06 01:42:20,REF139343,2025-11-06 01:42:20
54107,WH01,P0175,RECEIPT,50,2025-06-28 16:39:58,REF641558,2025-06-28 16:39:58
54108,WH02,P0274,TRANSFER_OUT,-55,2025-12-31 08:15:41,REF281978,2025-12-31 08:15:41
54109,WH01,P0289,TRANSFER_OUT,-42,2025-08-04 23:53:14,REF895232,2025-08-04 23:53:14
54110,WH02,P0090,ISSUE_TO_STORE,-52,2025-07-10 02:59:16,REF765854,2025-07-10 02:59:16
54111,WH02,P0036,ISSUE_TO_STORE,-8,2026-02-25 08:35:19,REF683694,2026-02-25 08:35:19
54112,WH02,P0100,ISSUE_TO_STORE,-7,2025-02-15 14:02:51,REF867704,2025-02-15 14:02:51
54113,WH02,P0063,RECEIPT,49,2026-06-20 06:50:33,REF556190,2026-06-20 06:50:33
54114,WH01,P0097,ISSUE_TO_STORE,-2,2025-09-05 12:58:15,REF874191,2025-09-05 12:58:15
54115,WH02,P0206,TRANSFER_IN,52,2025-07-18 11:06:02,REF965924,2025-07-18 11:06:02
54116,WH01,P0140,ADJUSTMENT_OUT,-41,2025-02-14 04:40:27,REF155573,2025-02-14 04:40:27
54117,WH02,P0083,RECEIPT,8,2025-02-08 17:32:09,REF910805,2025-02-08 17:32:09
54118,WH02,P0200,ADJUSTMENT_OUT,-25,2025-04-26 07:42:34,REF182005,2025-04-26 07:42:34
54119,WH02,P0292,ISSUE_TO_STORE,-40,2025-01-24 02:13:20,REF733785,2025-01-24 02:13:20
54120,WH02,P0133,TRANSFER_IN,10,2026-01-06 05:55:15,REF322678,2026-01-06 05:55:15
54121,WH02,P0270,TRANSFER_IN,18,2025-05-13 22:22:47,REF960492,2025-05-13 22:22:47
54122,WH02,P0149,ISSUE_TO_STORE,-21,2025-07-03 01:11:32,REF725673,2025-07-03 01:11:32
54123,WH02,P0019,ISSUE_TO_STORE,-60,2026-06-17 23:28:11,REF536798,2026-06-17 23:28:11
54124,WH02,P0062,TRANSFER_IN,19,2026-01-21 19:44:31,REF976801,2026-01-21 19:44:31
54125,WH02,P0280,ISSUE_TO_STORE,-51,2025-06-09 12:38:23,REF631401,2025-06-09 12:38:23
54126,WH02,P0031,ADJUSTMENT_OUT,-51,2026-04-12 10:13:06,REF552148,2026-04-12 10:13:06
54127,WH01,P0055,ISSUE_TO_STORE,-19,2026-05-01 21:16:40,REF121919,2026-05-01 21:16:40
54128,WH01,P0226,RECEIPT,9,2025-10-14 11:12:54,REF651874,2025-10-14 11:12:54
54129,WH01,P0192,RECEIPT,59,2025-09-15 15:16:38,REF937174,2025-09-15 15:16:38
54130,WH02,P0023,RECEIPT,48,2025-12-17 17:41:07,REF320788,2025-12-17 17:41:07
54131,WH01,P0290,RECEIPT,51,2025-06-02 12:45:55,REF888385,2025-06-02 12:45:55
54132,WH01,P0128,RECEIPT,33,2026-07-24 16:15:33,REF109674,2026-07-24 16:15:33
54133,WH01,P0319,ISSUE_TO_STORE,-56,2026-07-30 18:41:47,REF893371,2026-07-30 18:41:47
54134,WH01,P0122,ISSUE_TO_STORE,-1,2025-09-04 02:01:25,REF475844,2025-09-04 02:01:25
54135,WH01,P0248,TRANSFER_IN,20,2025-07-24 05:11:34,REF932083,2025-07-24 05:11:34
54136,WH01,P0257,ISSUE_TO_STORE,-16,2026-04-25 02:33:53,REF829412,2026-04-25 02:33:53
54137,WH02,P0102,RECEIPT,31,2025-03-16 07:39:14,REF339652,2025-03-16 07:39:14
54138,WH02,P0010,RETURN_TO_VENDOR,-22,2025-12-25 01:48:14,REF760983,2025-12-25 01:48:14
54139,WH01,P0118,RECEIPT,10,2025-11-18 06:12:44,REF245348,2025-11-18 06:12:44
54140,WH01,P0093,ADJUSTMENT_OUT,-24,2026-06-08 09:36:45,REF944521,2026-06-08 09:36:45
54141,WH01,P0050,RECEIPT,2,2026-03-28 05:58:50,REF586982,2026-03-28 05:58:50
54142,WH01,P0284,RECEIPT,37,2026-07-26 08:21:25,REF555146,2026-07-26 08:21:25
54143,WH01,P0036,RECEIPT,16,2026-07-06 19:22:05,REF635389,2026-07-06 19:22:05
54144,WH02,P0119,ISSUE_TO_STORE,-1,2026-03-09 05:41:31,REF223930,2026-03-09 05:41:31
54145,WH02,P0022,RECEIPT,38,2025-04-03 10:23:10,REF332830,2025-04-03 10:23:10
54146,WH01,P0231,RETURN_TO_VENDOR,-52,2026-01-29 02:35:07,REF448443,2026-01-29 02:35:07
54147,WH02,P0096,ISSUE_TO_STORE,-24,2025-08-04 18:06:17,REF845788,2025-08-04 18:06:17
54148,WH02,P0295,TRANSFER_OUT,-24,2026-04-26 18:40:33,REF474841,2026-04-26 18:40:33
54149,WH01,P0126,RECEIPT,17,2025-11-09 22:40:15,REF274957,2025-11-09 22:40:15
54150,WH01,P0309,TRANSFER_OUT,-24,2026-01-11 20:38:09,REF191545,2026-01-11 20:38:09
54151,WH02,P0176,TRANSFER_IN,17,2026-07-18 11:42:24,REF460520,2026-07-18 11:42:24
54152,WH02,P0273,ISSUE_TO_STORE,-9,2026-06-22 23:50:52,REF120630,2026-06-22 23:50:52
54153,WH01,P0273,RECEIPT,24,2026-05-16 02:34:14,REF958677,2026-05-16 02:34:14
54154,WH01,P0159,TRANSFER_OUT,-36,2025-03-17 09:16:47,REF278498,2025-03-17 09:16:47
